county,office,district,party,candidate,votes
Jamestown,Town Council Town of Jamestown,,REP,Blake A. Dickinson,2482
Jamestown,Town Council Town of Jamestown,,DEM,Kristine Sandra Trocki,2386
Jamestown,Town Council Town of Jamestown,,DEM,Mary E. Meagher,2347
Jamestown,Town Council Town of Jamestown,,DEM,Michael G. White,2301
Jamestown,Town Council Town of Jamestown,,DEM,Eugene B. Mihaly,2176
Jamestown,Town Council Town of Jamestown,,NON,WRITE-IN,374
Jamestown,School Committee Town of Jamestown,,,Total,7175
Jamestown,School Committee Town of Jamestown,,DEM,Sally F. Schott,2492
Jamestown,School Committee Town of Jamestown,,DEM,Dorothy S. Strang,2313
Jamestown,School Committee Town of Jamestown,,DEM,Agnes C. Filkins,2309
Jamestown,School Committee Town of Jamestown,,NON,WRITE-IN,61
Jamestown,1. STATE CONSTITUTIONAL APPROVAL,,,Total,3397
Jamestown,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,1892
Jamestown,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,1505
Jamestown,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,3297
Jamestown,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,2817
Jamestown,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,480
Jamestown,"3. VETERANS HOME BONDS - $27,000,000",,,Total,3388
Jamestown,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,2803
Jamestown,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,585
Jamestown,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,3356
Jamestown,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,2149
Jamestown,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,1207
Jamestown,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,3319
Jamestown,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,2189
Jamestown,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,1130
Jamestown,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,3345
Jamestown,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,2326
Jamestown,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,1019
Jamestown,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,3281
Jamestown,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,1939
Jamestown,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,1342
Jamestown,8. Town Council - Special Meetings,,,Total,3303
Jamestown,8. Town Council - Special Meetings,,NON,Approve,3096
Jamestown,8. Town Council - Special Meetings,,NON,Reject,207
Jamestown,9. Procedure for Adopting Ordinance,,,Total,3253
Jamestown,9. Procedure for Adopting Ordinance,,NON,Approve,2947
Jamestown,9. Procedure for Adopting Ordinance,,NON,Reject,306
Jamestown,10. Town Administrator,,,Total,3223
Jamestown,10. Town Administrator,,NON,Approve,2840
Jamestown,10. Town Administrator,,NON,Reject,383
Jamestown,11. Tax Assessor,,,Total,3209
Jamestown,11. Tax Assessor,,NON,Approve,2797
Jamestown,11. Tax Assessor,,NON,Reject,412
Jamestown,12. Board of Assessment Review,,,Total,3168
Jamestown,12. Board of Assessment Review,,NON,Approve,2328
Jamestown,12. Board of Assessment Review,,NON,Reject,840
Jamestown,13. Town Moderator,,,Total,3241
Jamestown,13. Town Moderator,,NON,Approve,2680
Jamestown,13. Town Moderator,,NON,Reject,561
Jamestown,14. Library Trustees,,,Total,3228
Jamestown,14. Library Trustees,,NON,Approve,2772
Jamestown,14. Library Trustees,,NON,Reject,456
Jamestown,15. Vacancies,,,Total,3273
Jamestown,15. Vacancies,,NON,Approve,2731
Jamestown,15. Vacancies,,NON,Reject,542
Jamestown,16. Elected Officials,,,Total,3263
Jamestown,16. Elected Officials,,NON,Approve,2857
Jamestown,16. Elected Officials,,NON,Reject,406
Jamestown,17. Membership and Terms,,,Total,3224
Jamestown,17. Membership and Terms,,NON,Approve,2050
Jamestown,17. Membership and Terms,,NON,Reject,1174
Johnston,President,,,Total,13844
Johnston,President,,REP,Donald J. Trump,7563
Johnston,President,,DEM,Hillary Clinton,5652
Johnston,President,,Lib,Gary Johnson,315
Johnston,President,,NON,WRITE-IN,170
Johnston,President,,Grn,Jill Stein,119
Johnston,President,,AMD,Rocky De La Fuente,25
Johnston,U.S. House,2,,Total,12911
Johnston,U.S. House,2,DEM,James R. Langevin,7306
Johnston,U.S. House,2,REP,Rhue R. Reis,4087
Johnston,U.S. House,2,Ind,Salvatore G. Caiozzo,842
Johnston,U.S. House,2,Ind,Jeffrey C. Johnson,638
Johnston,U.S. House,2,NON,WRITE-IN,38
Johnston,State Senate,22,,Total,222
Johnston,State Senate,22,DEM,Stephen R. Archambault,143
Johnston,State Senate,22,REP,Brent Andrew Barrows,77
Johnston,State Senate,22,NON,WRITE-IN,2
Johnston,State Senate,25,,Total,12545
Johnston,State Senate,25,DEM,"Frank Lombardo, III",8219
Johnston,State Senate,25,Ind,"Louis Vinagro, Jr.",4246
Johnston,State Senate,25,NON,WRITE-IN,80
Johnston,State House,13,,Total,731
Johnston,State House,13,DEM,Ramon A. Perez,701
Johnston,State House,13,NON,WRITE-IN,30
Johnston,State House,42,,Total,3893
Johnston,State House,42,DEM,Stephen R. Ucci,3752
Johnston,State House,42,NON,WRITE-IN,141
Johnston,State House,43,,Total,6199
Johnston,State House,43,DEM,Deborah A. Fellela,3585
Johnston,State House,43,Ind,Karin N. Gorman,2581
Johnston,State House,43,NON,WRITE-IN,33
Johnston,State House,44,,Total,805
Johnston,State House,44,DEM,Gregory J. Costantino,778
Johnston,State House,44,NON,WRITE-IN,27
Johnston,Town Council Johnston District 1,,,Total,2307
Johnston,Town Council Johnston District 1,,DEM,"Richard DelFino, III",1545
Johnston,Town Council Johnston District 1,,Ind,Deborah A. Spaur,449
Johnston,Town Council Johnston District 1,,Ind,Eileen Fuoco,305
Johnston,Town Council Johnston District 1,,NON,WRITE-IN,8
Johnston,Town Council Johnston District 2,,,Total,2132
Johnston,Town Council Johnston District 2,,DEM,Anthony A. Verardo,2037
Johnston,Town Council Johnston District 2,,NON,WRITE-IN,95
Johnston,Town Council Johnston District 3,,,Total,2017
Johnston,Town Council Johnston District 3,,DEM,David J. Santilli,1941
Johnston,Town Council Johnston District 3,,NON,WRITE-IN,76
Johnston,Town Council Johnston District 4,,,Total,2270
Johnston,Town Council Johnston District 4,,DEM,Robert V. Russo,2180
Johnston,Town Council Johnston District 4,,NON,WRITE-IN,90
Johnston,Town Council Johnston District 5,,,Total,2600
Johnston,Town Council Johnston District 5,,DEM,Robert J. Civetti,2478
Johnston,Town Council Johnston District 5,,NON,WRITE-IN,122
Johnston,School Committee Johnston District 1,,,Total,1955
Johnston,School Committee Johnston District 1,,DEM,Robert A. LaFazia,1913
Johnston,School Committee Johnston District 1,,NON,WRITE-IN,42
Johnston,School Committee Johnston District 4,,,Total,2202
Johnston,School Committee Johnston District 4,,DEM,Joseph W. Rotella,2127
Johnston,School Committee Johnston District 4,,NON,WRITE-IN,75
Johnston,1. STATE CONSTITUTIONAL APPROVAL,,,Total,12674
Johnston,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,7789
Johnston,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,4885
Johnston,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,12126
Johnston,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,8618
Johnston,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,3508
Johnston,"3. VETERANS HOME BONDS - $27,000,000",,,Total,12672
Johnston,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,10629
Johnston,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,2043
Johnston,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,12368
Johnston,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,6873
Johnston,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,5495
Johnston,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,12191
Johnston,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,7498
Johnston,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,4693
Johnston,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,12192
Johnston,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,7441
Johnston,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,4751
Johnston,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,12374
Johnston,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,6683
Johnston,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,5691
Lincoln,President,,,Total,11408
Lincoln,President,,REP,Donald J. Trump,5410
Lincoln,President,,DEM,Hillary Clinton,5279
Lincoln,President,,Lib,Gary Johnson,362
Lincoln,President,,NON,WRITE-IN,205
Lincoln,President,,Grn,Jill Stein,138
Lincoln,President,,AMD,Rocky De La Fuente,14
Lincoln,U.S. House,1,,Total,10753
Lincoln,U.S. House,1,DEM,David N. Cicilline,5583
Lincoln,U.S. House,1,REP,Harold Russell Taub,5139
Lincoln,U.S. House,1,NON,WRITE-IN,31
Lincoln,State Senate,17,,Total,9797
Lincoln,State Senate,17,REP,Thomas J. Paolino,4919
Lincoln,State Senate,17,DEM,Jina N. Petrarca-Karampetsos,4852
Lincoln,State Senate,17,NON,WRITE-IN,26
Lincoln,State Senate,19,,Total,1144
Lincoln,State Senate,19,DEM,Ryan W. Pearson,673
Lincoln,State Senate,19,REP,Billy J. Charette,466
Lincoln,State Senate,19,NON,WRITE-IN,5
Lincoln,State House,44,,Total,1512
Lincoln,State House,44,DEM,Gregory J. Costantino,1459
Lincoln,State House,44,NON,WRITE-IN,53
Lincoln,State House,45,,Total,2005
Lincoln,State House,45,DEM,Mia A. Ackerman,935
Lincoln,State House,45,Ind,Paul W. Santoro,638
Lincoln,State House,45,REP,Ronald Rossi,429
Lincoln,State House,45,NON,WRITE-IN,3
Lincoln,State House,46,,Total,6739
Lincoln,State House,46,DEM,Jeremiah T. O&#39;Grady,3019
Lincoln,State House,46,Ind,Bradley J. Collins,1705
Lincoln,State House,46,Ind,John J. Cullen,1301
Lincoln,State House,46,Ind,Paul J. DiDomenico,683
Lincoln,State House,46,NON,WRITE-IN,31
Lincoln,Town Council Lincoln District 1,,,Total,1885
Lincoln,Town Council Lincoln District 1,,Ind,"Arthur S. Russo, Jr.",1853
Lincoln,Town Council Lincoln District 1,,NON,WRITE-IN,32
Lincoln,Town Council Lincoln District 2,,,Total,1581
Lincoln,Town Council Lincoln District 2,,Ind,Bruce J. Ogni,1558
Lincoln,Town Council Lincoln District 2,,NON,WRITE-IN,23
Lincoln,Town Council Lincoln District 3,,,Total,2278
Lincoln,Town Council Lincoln District 3,,Ind,Keith E. Macksoud,2229
Lincoln,Town Council Lincoln District 3,,NON,WRITE-IN,49
Lincoln,Town Council Lincoln District 4,,,Total,1949
Lincoln,Town Council Lincoln District 4,,DEM,James R. Jahnz,1894
Lincoln,Town Council Lincoln District 4,,NON,WRITE-IN,55
Lincoln,Town Council Lincoln District 5,,,Total,1521
Lincoln,Town Council Lincoln District 5,,REP,Kenneth G. Pichette,1471
Lincoln,Town Council Lincoln District 5,,NON,WRITE-IN,50
Lincoln,Non-Partisan School Committee-At-Large Town of Lincoln,,,Total,14837
Lincoln,Non-Partisan School Committee-At-Large Town of Lincoln,,NON,Joseph B. Goho,5365
Lincoln,Non-Partisan School Committee-At-Large Town of Lincoln,,NON,Julie M. Zito,4845
Lincoln,Non-Partisan School Committee-At-Large Town of Lincoln,,NON,William J. McManus,4523
Lincoln,Non-Partisan School Committee-At-Large Town of Lincoln,,NON,WRITE-IN,104
Lincoln,Non-Partisan School Committee Lincoln District 2,,,Total,1668
Lincoln,Non-Partisan School Committee Lincoln District 2,,NON,John Picozzi,1058
Lincoln,Non-Partisan School Committee Lincoln District 2,,NON,"James K. Olick, Jr.",595
Lincoln,Non-Partisan School Committee Lincoln District 2,,NON,WRITE-IN,15
Lincoln,Non-Partisan School Committee Lincoln District 4,,,Total,1889
Lincoln,Non-Partisan School Committee Lincoln District 4,,NON,Maryanne H. Roll,1812
Lincoln,Non-Partisan School Committee Lincoln District 4,,NON,WRITE-IN,77
Lincoln,Water Commissioner Lincoln District 2,,,Total,1551
Lincoln,Water Commissioner Lincoln District 2,,DEM,Eric F. Fox,1515
Lincoln,Water Commissioner Lincoln District 2,,NON,WRITE-IN,36
Lincoln,Water Commissioner Lincoln District 4,,,Total,1954
Lincoln,Water Commissioner Lincoln District 4,,Ind,Julie A. Labreche,1927
Lincoln,Water Commissioner Lincoln District 4,,NON,WRITE-IN,27
Lincoln,1. STATE CONSTITUTIONAL APPROVAL,,,Total,10924
Lincoln,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,6545
Lincoln,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,4379
Lincoln,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,10591
Lincoln,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,8312
Lincoln,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,2279
Lincoln,"3. VETERANS HOME BONDS - $27,000,000",,,Total,10883
Lincoln,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,8960
Lincoln,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,1923
Lincoln,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,10734
Lincoln,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,6092
Lincoln,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,4642
Lincoln,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,10620
Lincoln,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,6640
Lincoln,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,3980
Lincoln,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,10683
Lincoln,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,7025
Lincoln,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,3658
Lincoln,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,10715
Lincoln,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,5498
Lincoln,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,5217
Little Compton,President,,,Total,2186
Little Compton,President,,DEM,Hillary Clinton,1165
Little Compton,President,,REP,Donald J. Trump,821
Little Compton,President,,Lib,Gary Johnson,105
Little Compton,President,,NON,WRITE-IN,49
Little Compton,President,,Grn,Jill Stein,40
Little Compton,President,,AMD,Rocky De La Fuente,6
Little Compton,U.S. House,1,,Total,2048
Little Compton,U.S. House,1,DEM,David N. Cicilline,1075
Little Compton,U.S. House,1,REP,Harold Russell Taub,969
Little Compton,U.S. House,1,NON,WRITE-IN,4
Little Compton,State Senate,12,,Total,2100
Little Compton,State Senate,12,REP,Amy E. Veri,1053
Little Compton,State Senate,12,DEM,Louis P. DiPalma,1044
Little Compton,State Senate,12,NON,WRITE-IN,3
Little Compton,State House,71,,Total,2061
Little Compton,State House,71,DEM,Dennis M. Canario,1079
Little Compton,State House,71,REP,Justin W. La Croix,979
Little Compton,State House,71,NON,WRITE-IN,3
Little Compton,Town Moderator Town of Little Compton,,,Total,1801
Little Compton,Town Moderator Town of Little Compton,,REP,Scott A. Morrison,1779
Little Compton,Town Moderator Town of Little Compton,,NON,WRITE-IN,22
Little Compton,Town Clerk Town of Little Compton,,,Total,1943
Little Compton,Town Clerk Town of Little Compton,,REP,Carol A. Wordell,1930
Little Compton,Town Clerk Town of Little Compton,,NON,WRITE-IN,13
Little Compton,Town Council Town of Little Compton,,,Total,8911
Little Compton,Town Council Town of Little Compton,,REP,Robert L. Mushen,1450
Little Compton,Town Council Town of Little Compton,,REP,Gary S. Mataronas,1348
Little Compton,Town Council Town of Little Compton,,REP,Paul J. Golembeske,1313
Little Compton,Town Council Town of Little Compton,,REP,"Fred M. Bodington, III",1182
Little Compton,Town Council Town of Little Compton,,REP,"Charles N. Appleton, Jr.",1099
Little Compton,Town Council Town of Little Compton,,Ind,Jeremy T. Allen,1021
Little Compton,Town Council Town of Little Compton,,Ind,James W. H. Tumber,934
Little Compton,Town Council Town of Little Compton,,Lib,Matthew D. Gillette,526
Little Compton,Town Council Town of Little Compton,,NON,WRITE-IN,38
Little Compton,Town Treasurer And Collector Of Taxes Little Compton,,,Total,1851
Little Compton,Town Treasurer And Collector Of Taxes Little Compton,,DEM,Mary-Jane M. Harrington,1828
Little Compton,Town Treasurer And Collector Of Taxes Little Compton,,NON,WRITE-IN,23
Little Compton,Assessor Of Taxes Town of Little Compton,,,Total,1769
Little Compton,Assessor Of Taxes Town of Little Compton,,Ind,"Robert H. Goff, Jr.",1752
Little Compton,Assessor Of Taxes Town of Little Compton,,NON,WRITE-IN,17
Little Compton,School Committee Town of Little Compton,,,Total,3894
Little Compton,School Committee Town of Little Compton,,Ind,Jana P. Porter,1245
Little Compton,School Committee Town of Little Compton,,Ind,"Edward H. Bowen, III",1009
Little Compton,School Committee Town of Little Compton,,REP,Joseph M. Quinn,842
Little Compton,School Committee Town of Little Compton,,REP,Peg Bugara,792
Little Compton,School Committee Town of Little Compton,,NON,WRITE-IN,6
Little Compton,1. STATE CONSTITUTIONAL APPROVAL,,,Total,2120
Little Compton,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,1400
Little Compton,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,720
Little Compton,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,1987
Little Compton,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,1638
Little Compton,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,349
Little Compton,"3. VETERANS HOME BONDS - $27,000,000",,,Total,2069
Little Compton,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,1554
Little Compton,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,515
Little Compton,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,2048
Little Compton,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,1031
Little Compton,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,1017
Little Compton,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,2013
Little Compton,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,1093
Little Compton,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,920
Little Compton,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,2050
Little Compton,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,1305
Little Compton,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,745
Little Compton,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,2027
Little Compton,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,1029
Little Compton,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,998
Little Compton,8.  TAX ASSESSORS,,,Total,1981
Little Compton,8.  TAX ASSESSORS,,NON,Approve,1222
Little Compton,8.  TAX ASSESSORS,,NON,Reject,759
Little Compton,"9. RECREATION, CONSERVATION AND OPEN SPACE COMMITTEE",,,Total,1990
Little Compton,"9. RECREATION, CONSERVATION AND OPEN SPACE COMMITTEE",,NON,Approve,1655
Little Compton,"9. RECREATION, CONSERVATION AND OPEN SPACE COMMITTEE",,NON,Reject,335
Middletown,President,,,Total,7557
Middletown,President,,DEM,Hillary Clinton,4248
Middletown,President,,REP,Donald J. Trump,2745
Middletown,President,,Lib,Gary Johnson,281
Middletown,President,,NON,WRITE-IN,160
Middletown,President,,Grn,Jill Stein,112
Middletown,President,,AMD,Rocky De La Fuente,11
Middletown,U.S. House,1,,Total,6934
Middletown,U.S. House,1,DEM,David N. Cicilline,4186
Middletown,U.S. House,1,REP,Harold Russell Taub,2738
Middletown,U.S. House,1,NON,WRITE-IN,10
Middletown,State Senate,12,,Total,7116
Middletown,State Senate,12,DEM,Louis P. DiPalma,4770
Middletown,State Senate,12,REP,Amy E. Veri,2336
Middletown,State Senate,12,NON,WRITE-IN,10
Middletown,State House,72,,Total,2622
Middletown,State House,72,DEM,Linda Dill Finn,1414
Middletown,State House,72,REP,Kenneth J. Mendonca,1205
Middletown,State House,72,NON,WRITE-IN,3
Middletown,State House,73,,Total,962
Middletown,State House,73,DEM,Marvin L. Abney,936
Middletown,State House,73,NON,WRITE-IN,26
Middletown,State House,74,,Total,3119
Middletown,State House,74,REP,Rebecca Schiff,1627
Middletown,State House,74,DEM,Deborah L. Ruggiero,1490
Middletown,State House,74,NON,WRITE-IN,2
Middletown,Non-Partisan Town Council Town of Middletown,,,Total,36031
Middletown,Non-Partisan Town Council Town of Middletown,,NON,Paul M. Rodrigues,4633
Middletown,Non-Partisan Town Council Town of Middletown,,NON,M. Theresa Santos,4542
Middletown,Non-Partisan Town Council Town of Middletown,,NON,Robert J. Sylvia,4431
Middletown,Non-Partisan Town Council Town of Middletown,,NON,Barbara A. VonVillas,4186
Middletown,Non-Partisan Town Council Town of Middletown,,NON,"Henry F. Lombardi, Jr.",4103
Middletown,Non-Partisan Town Council Town of Middletown,,NON,Antone C. Viveiros,3950
Middletown,Non-Partisan Town Council Town of Middletown,,NON,Dennis B. Turano,3785
Middletown,Non-Partisan Town Council Town of Middletown,,NON,"Olin D. Gambrell, Sr.",3227
Middletown,Non-Partisan Town Council Town of Middletown,,NON,Daniel P. Titus,2931
Middletown,Non-Partisan Town Council Town of Middletown,,NON,WRITE-IN,243
Middletown,Non-Partisan School Committee Town of Middletown,,,Total,10573
