updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,absentee_by_mail,election_day,one_stop,provisional
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,66,ocd-division/country:us/state:nc/county:mecklenburg/precinct:66,511,,,,,2016,0,248,263,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,87,ocd-division/country:us/state:nc/county:mecklenburg/precinct:87,874,,,,,2016,0,449,425,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,81,ocd-division/country:us/state:nc/county:mecklenburg/precinct:81,398,,,,,2016,0,156,242,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,27,ocd-division/country:us/state:nc/county:mecklenburg/precinct:27,117,,,,,2016,0,63,54,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,24,ocd-division/country:us/state:nc/county:mecklenburg/precinct:24,245,,,,,2016,0,116,129,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,47,ocd-division/country:us/state:nc/county:mecklenburg/precinct:47,996,,,,,2016,0,392,604,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,45,ocd-division/country:us/state:nc/county:mecklenburg/precinct:45,291,,,,,2016,0,158,133,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,212,ocd-division/country:us/state:nc/county:mecklenburg/precinct:212,1288,,,,,2016,0,568,720,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,214,ocd-division/country:us/state:nc/county:mecklenburg/precinct:214,668,,,,,2016,0,358,310,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,142,ocd-division/country:us/state:nc/county:mecklenburg/precinct:142,2364,,,,,2016,0,866,1498,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,ABSENTEE BY MAIL 21-40,ocd-division/country:us/state:nc/county:mecklenburg/precinct:absentee_by_mail_21-40,1181,,,,,2016,1181,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,230,ocd-division/country:us/state:nc/county:mecklenburg/precinct:230,1442,,,,,2016,0,563,879,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,228,ocd-division/country:us/state:nc/county:mecklenburg/precinct:228,726,,,,,2016,0,292,434,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,148,ocd-division/country:us/state:nc/county:mecklenburg/precinct:148,3308,,,,,2016,0,1246,2062,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,128,ocd-division/country:us/state:nc/county:mecklenburg/precinct:128,746,,,,,2016,0,382,364,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,123,ocd-division/country:us/state:nc/county:mecklenburg/precinct:123,316,,,,,2016,0,152,164,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,147,ocd-division/country:us/state:nc/county:mecklenburg/precinct:147,413,,,,,2016,0,173,240,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,235,ocd-division/country:us/state:nc/county:mecklenburg/precinct:235,967,,,,,2016,0,455,512,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,237,ocd-division/country:us/state:nc/county:mecklenburg/precinct:237,574,,,,,2016,0,316,258,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,CURBSIDE 1-20,ocd-division/country:us/state:nc/county:mecklenburg/precinct:curbside_1-20,266,,,,,2016,0,0,266,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,ABSENTEE BY MAIL 41-60,ocd-division/country:us/state:nc/county:mecklenburg/precinct:absentee_by_mail_41-60,3677,,,,,2016,3677,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,4,ocd-division/country:us/state:nc/county:mecklenburg/precinct:4,347,,,,,2016,0,188,159,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,35,ocd-division/country:us/state:nc/county:mecklenburg/precinct:35,612,,,,,2016,0,275,337,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,59,ocd-division/country:us/state:nc/county:mecklenburg/precinct:59,380,,,,,2016,0,166,214,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,54,ocd-division/country:us/state:nc/county:mecklenburg/precinct:54,139,,,,,2016,0,80,59,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,56,ocd-division/country:us/state:nc/county:mecklenburg/precinct:56,39,,,,,2016,0,17,22,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,5,ocd-division/country:us/state:nc/county:mecklenburg/precinct:5,163,,,,,2016,0,90,73,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,36,ocd-division/country:us/state:nc/county:mecklenburg/precinct:36,864,,,,,2016,0,361,503,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,40,ocd-division/country:us/state:nc/county:mecklenburg/precinct:40,158,,,,,2016,0,88,70,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,CURBSIDE 41-60,ocd-division/country:us/state:nc/county:mecklenburg/precinct:curbside_41-60,287,,,,,2016,0,0,287,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,ABSENTEE BY MAIL 1-20,ocd-division/country:us/state:nc/county:mecklenburg/precinct:absentee_by_mail_1-20,2007,,,,,2016,2007,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,208,ocd-division/country:us/state:nc/county:mecklenburg/precinct:208,2241,,,,,2016,0,782,1459,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,107.1,ocd-division/country:us/state:nc/county:mecklenburg/precinct:107.1,465,,,,,2016,0,219,246,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,109,ocd-division/country:us/state:nc/county:mecklenburg/precinct:109,595,,,,,2016,0,294,301,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Leon Threatt,,,,,REP,MECKLENBURG,108,ocd-division/country:us/state:nc/county:mecklenburg/precinct:108,175,,,,,2016,0,92,83,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,130,ocd-division/country:us/state:nc/county:mecklenburg/precinct:130,714,,,,,2016,0,309,405,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,231,ocd-division/country:us/state:nc/county:mecklenburg/precinct:231,1582,,,,,2016,0,504,1078,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,202,ocd-division/country:us/state:nc/county:mecklenburg/precinct:202,2301,,,,,2016,0,426,1875,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,ABSENTEE BY MAIL 61-80,ocd-division/country:us/state:nc/county:mecklenburg/precinct:absentee_by_mail_61-80,276,,,,,2016,276,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,PROVISIONAL 21-40,ocd-division/country:us/state:nc/county:mecklenburg/precinct:provisional_21-40,250,,,,,2016,0,0,0,250
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,CURBSIDE 81-96,ocd-division/country:us/state:nc/county:mecklenburg/precinct:curbside_81-96,124,,,,,2016,0,0,124,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,43,ocd-division/country:us/state:nc/county:mecklenburg/precinct:43,1564,,,,,2016,0,590,974,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,44,ocd-division/country:us/state:nc/county:mecklenburg/precinct:44,802,,,,,2016,0,304,498,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,26,ocd-division/country:us/state:nc/county:mecklenburg/precinct:26,1855,,,,,2016,0,660,1195,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,23,ocd-division/country:us/state:nc/county:mecklenburg/precinct:23,1000,,,,,2016,0,340,660,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,29,ocd-division/country:us/state:nc/county:mecklenburg/precinct:29,924,,,,,2016,0,372,552,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,17,ocd-division/country:us/state:nc/county:mecklenburg/precinct:17,1099,,,,,2016,0,612,487,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,6,ocd-division/country:us/state:nc/county:mecklenburg/precinct:6,1183,,,,,2016,0,498,685,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,46,ocd-division/country:us/state:nc/county:mecklenburg/precinct:46,1349,,,,,2016,0,497,852,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,50,ocd-division/country:us/state:nc/county:mecklenburg/precinct:50,739,,,,,2016,0,230,509,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,31,ocd-division/country:us/state:nc/county:mecklenburg/precinct:31,1386,,,,,2016,0,510,876,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,97,ocd-division/country:us/state:nc/county:mecklenburg/precinct:97,762,,,,,2016,0,341,421,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,94,ocd-division/country:us/state:nc/county:mecklenburg/precinct:94,816,,,,,2016,0,357,459,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,241,ocd-division/country:us/state:nc/county:mecklenburg/precinct:241,1814,,,,,2016,0,386,1428,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,115,ocd-division/country:us/state:nc/county:mecklenburg/precinct:115,742,,,,,2016,0,313,429,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,223.1,ocd-division/country:us/state:nc/county:mecklenburg/precinct:223.1,2803,,,,,2016,0,819,1984,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,239,ocd-division/country:us/state:nc/county:mecklenburg/precinct:239,1562,,,,,2016,0,500,1062,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,234,ocd-division/country:us/state:nc/county:mecklenburg/precinct:234,1158,,,,,2016,0,464,694,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,140,ocd-division/country:us/state:nc/county:mecklenburg/precinct:140,1553,,,,,2016,0,376,1177,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,150,ocd-division/country:us/state:nc/county:mecklenburg/precinct:150,1457,,,,,2016,0,446,1011,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,207,ocd-division/country:us/state:nc/county:mecklenburg/precinct:207,1305,,,,,2016,0,415,890,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,214,ocd-division/country:us/state:nc/county:mecklenburg/precinct:214,1705,,,,,2016,0,551,1154,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,CURBSIDE 41-60,ocd-division/country:us/state:nc/county:mecklenburg/precinct:curbside_41-60,834,,,,,2016,0,0,834,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,12,ocd-division/country:us/state:nc/county:mecklenburg/precinct:12,1430,,,,,2016,0,630,800,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,33,ocd-division/country:us/state:nc/county:mecklenburg/precinct:33,951,,,,,2016,0,400,551,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,80,ocd-division/country:us/state:nc/county:mecklenburg/precinct:80,1439,,,,,2016,0,588,851,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,78.1,ocd-division/country:us/state:nc/county:mecklenburg/precinct:78.1,910,,,,,2016,0,371,539,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,53,ocd-division/country:us/state:nc/county:mecklenburg/precinct:53,1767,,,,,2016,0,683,1084,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,58,ocd-division/country:us/state:nc/county:mecklenburg/precinct:58,762,,,,,2016,0,213,549,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,39,ocd-division/country:us/state:nc/county:mecklenburg/precinct:39,1332,,,,,2016,0,500,832,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,15,ocd-division/country:us/state:nc/county:mecklenburg/precinct:15,1586,,,,,2016,0,420,1166,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,34,ocd-division/country:us/state:nc/county:mecklenburg/precinct:34,1060,,,,,2016,0,463,597,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,134,ocd-division/country:us/state:nc/county:mecklenburg/precinct:134,2045,,,,,2016,0,623,1422,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,133,ocd-division/country:us/state:nc/county:mecklenburg/precinct:133,1220,,,,,2016,0,291,929,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,PROVISIONAL 1-20,ocd-division/country:us/state:nc/county:mecklenburg/precinct:provisional_1-20,376,,,,,2016,0,0,0,376
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,243,ocd-division/country:us/state:nc/county:mecklenburg/precinct:243,3698,,,,,2016,0,766,2932,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,132,ocd-division/country:us/state:nc/county:mecklenburg/precinct:132,851,,,,,2016,0,357,494,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,62,ocd-division/country:us/state:nc/county:mecklenburg/precinct:62,1046,,,,,2016,0,478,568,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,41,ocd-division/country:us/state:nc/county:mecklenburg/precinct:41,1381,,,,,2016,0,597,784,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,14,ocd-division/country:us/state:nc/county:mecklenburg/precinct:14,1341,,,,,2016,0,563,778,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,11,ocd-division/country:us/state:nc/county:mecklenburg/precinct:11,3249,,,,,2016,0,1003,2246,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,20,ocd-division/country:us/state:nc/county:mecklenburg/precinct:20,905,,,,,2016,0,281,624,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,67,ocd-division/country:us/state:nc/county:mecklenburg/precinct:67,437,,,,,2016,0,140,297,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,82,ocd-division/country:us/state:nc/county:mecklenburg/precinct:82,1734,,,,,2016,0,721,1013,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,83,ocd-division/country:us/state:nc/county:mecklenburg/precinct:83,1501,,,,,2016,0,584,917,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,102,ocd-division/country:us/state:nc/county:mecklenburg/precinct:102,1920,,,,,2016,0,761,1159,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,109,ocd-division/country:us/state:nc/county:mecklenburg/precinct:109,1183,,,,,2016,0,390,793,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,108,ocd-division/country:us/state:nc/county:mecklenburg/precinct:108,1177,,,,,2016,0,461,716,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,12,Alma Adams,,,,,DEM,MECKLENBURG,89,ocd-division/country:us/state:nc/county:mecklenburg/precinct:89,2719,,,,,2016,0,834,1885,0
