BUNCOMBE,11/6/2018,CURBSIDE,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,65.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,348,0,8,3,359,Y
BUNCOMBE,11/6/2018,21.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,180,0,9,1,190,Y
BUNCOMBE,11/6/2018,27.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,60,0,8,0,68,Y
BUNCOMBE,11/6/2018,36.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,215,0,10,1,226,Y
BUNCOMBE,11/6/2018,37.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,255,0,11,1,267,Y
BUNCOMBE,11/6/2018,33.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,232,0,5,2,239,Y
BUNCOMBE,11/6/2018,11.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,22,0,3,1,26,Y
BUNCOMBE,11/6/2018,35.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,152,0,25,0,177,Y
BUNCOMBE,11/6/2018,55.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,382,0,15,1,398,Y
BUNCOMBE,11/6/2018,20.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,33,0,4,0,37,Y
BUNCOMBE,11/6/2018,23.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,103,0,3,0,106,Y
BUNCOMBE,11/6/2018,19.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,76,0,16,0,92,Y
BUNCOMBE,11/6/2018,28.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,73,0,0,0,73,Y
BUNCOMBE,11/6/2018,OS WGSC,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,136,0,0,136,N
BUNCOMBE,11/6/2018,OS FVBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,2338,0,0,2338,N
BUNCOMBE,11/6/2018,6.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,114,0,5,1,120,Y
BUNCOMBE,11/6/2018,2.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,63,0,2,1,66,Y
BUNCOMBE,11/6/2018,38.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,457,0,25,10,492,Y
BUNCOMBE,11/6/2018,56.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,205,0,12,0,217,Y
BUNCOMBE,11/6/2018,OS AVML,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,1441,0,0,1441,N
BUNCOMBE,11/6/2018,OS BCPI,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,350,0,0,350,N
BUNCOMBE,11/6/2018,OS LCBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,30,0,0,30,N
BUNCOMBE,11/6/2018,OS BMBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,2506,0,0,2506,N
BUNCOMBE,11/6/2018,12.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,82,0,1,1,84,Y
BUNCOMBE,11/6/2018,29.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,230,0,42,0,272,Y
BUNCOMBE,11/6/2018,39.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,168,0,4,1,173,Y
BUNCOMBE,11/6/2018,OS WVTH,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,39,0,0,39,N
BUNCOMBE,11/6/2018,1.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,46,0,4,0,50,Y
BUNCOMBE,11/6/2018,3.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,42,0,3,0,45,Y
BUNCOMBE,11/6/2018,38.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,273,0,13,5,291,Y
BUNCOMBE,11/6/2018,ABSENTEE,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,OS WABL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,214,0,0,214,N
BUNCOMBE,11/6/2018,23.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,34,0,10,0,44,Y
BUNCOMBE,11/6/2018,33.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,129,0,1,0,130,Y
BUNCOMBE,11/6/2018,66.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,196,0,14,3,213,Y
BUNCOMBE,11/6/2018,OS NABL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,548,0,0,548,N
BUNCOMBE,11/6/2018,60.4,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,181,0,5,1,187,Y
BUNCOMBE,11/6/2018,39.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,291,0,15,4,310,Y
BUNCOMBE,11/6/2018,8.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,109,0,12,2,123,Y
BUNCOMBE,11/6/2018,10.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,24,0,3,0,27,Y
BUNCOMBE,11/6/2018,14.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,81,0,9,1,91,Y
BUNCOMBE,11/6/2018,32.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,250,0,15,2,267,Y
BUNCOMBE,11/6/2018,OS SBBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,1936,0,0,1936,N
BUNCOMBE,11/6/2018,PROVISIONAL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,8.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,117,0,10,0,127,Y
BUNCOMBE,11/6/2018,34.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,134,0,2,0,136,Y
BUNCOMBE,11/6/2018,9.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,275,0,9,4,288,Y
BUNCOMBE,11/6/2018,17.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,97,0,8,0,105,Y
BUNCOMBE,11/6/2018,TRANSFER,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,0,0,0,0,N
